zone_id,sample_id,rssi_ap1,rssi_ap2,rssi_ap3,rssi_ap4,latency_ap1,latency_ap2,latency_ap3,latency_ap4
58,102,-80.67,-70.6,-83.42,-55.93,105.53,136.93,187.7,97.09
58,103,-83.13,-64.01,-81.2,-65.63,104.65,122.44,194.34,104.01
58,104,-83.57,-62.62,-73.0,-71.43,110.0,124.54,182.96,103.3
58,105,-87.49,-66.92,-77.17,-64.94,-1.0,136.27,188.91,101.53
58,106,-82.37,-68.28,-80.83,-59.93,108.86,136.11,200.17,97.87
58,107,-80.14,-69.56,-79.45,-50.57,98.51,138.56,197.15,92.28
58,108,-72.2,-67.08,-76.06,-64.01,100.41,136.97,176.54,97.16
58,109,-84.59,-72.63,-89.98,-72.67,107.72,132.81,-1.0,113.93
58,110,-81.09,-67.55,-78.4,-61.19,102.59,133.04,192.98,98.04
58,111,-80.98,-75.48,-82.62,-65.06,105.27,134.83,192.42,103.19
58,112,-89.39,-64.57,-81.39,-69.12,-1.0,128.84,193.37,109.28
58,113,-80.15,-79.55,-84.02,-59.53,100.41,138.36,188.68,96.32
58,114,-86.09,-69.52,-83.03,-68.77,-1.0,134.89,204.11,108.37
58,115,-86.74,-70.61,-82.87,-62.87,-1.0,129.58,199.92,103.98
58,116,-73.55,-68.31,-81.44,-57.07,94.15,133.45,198.13,99.33
58,117,-80.41,-64.29,-86.92,-62.57,107.28,132.73,-1.0,103.77
58,118,-81.1,-74.6,-83.08,-68.76,101.59,136.88,190.73,103.68
58,119,-83.06,-80.79,-85.99,-63.58,100.12,152.12,-1.0,98.71
58,120,-78.81,-78.49,-79.04,-67.36,104.08,145.17,194.54,101.37
58,121,-79.11,-71.15,-85.04,-63.99,104.24,141.8,-1.0,102.29
58,122,-75.27,-74.61,-85.08,-61.7,96.69,140.05,-1.0,100.7
58,123,-75.54,-69.39,-81.53,-65.98,101.29,133.75,201.58,99.85
58,124,-84.56,-75.21,-85.27,-68.4,103.16,139.43,-1.0,110.41
58,125,-83.28,-71.04,-75.98,-68.17,109.45,140.95,188.01,108.36
58,126,-88.79,-67.52,-78.05,-58.68,-1.0,124.92,189.95,98.27
58,127,-82.6,-68.27,-76.79,-63.12,100.33,130.24,193.78,104.17
58,128,-86.99,-72.5,-91.89,-61.38,-1.0,143.84,-1.0,103.0
58,129,-75.38,-70.55,-72.92,-73.5,98.62,139.88,185.52,115.03
58,130,-77.4,-60.3,-79.42,-63.08,98.45,118.2,180.13,96.99
58,131,-84.82,-75.91,-79.13,-68.26,109.29,144.59,186.57,106.86
58,132,-77.95,-77.67,-84.02,-63.08,103.42,141.2,189.81,99.99
58,133,-78.67,-68.13,-81.18,-57.37,99.53,134.48,188.08,92.65
58,134,-76.74,-69.9,-81.59,-62.87,100.81,134.15,197.01,100.82
58,135,-83.7,-76.11,-79.34,-76.73,107.17,142.89,187.31,114.74
58,136,-79.28,-66.99,-89.22,-66.72,97.25,134.07,-1.0,103.04
58,137,-77.46,-69.64,-85.12,-67.0,97.36,130.71,-1.0,102.16
58,138,-80.47,-72.76,-78.42,-66.99,105.24,140.54,194.39,103.96
58,139,-78.25,-71.18,-79.62,-60.42,101.02,137.88,192.02,95.37
58,140,-80.7,-64.39,-86.08,-64.61,106.97,131.39,-1.0,106.62
58,141,-81.92,-70.21,-80.67,-61.53,101.51,136.06,184.59,101.02
58,142,-80.25,-74.0,-78.94,-59.68,99.24,137.47,189.49,97.66
58,143,-83.53,-67.68,-78.62,-64.56,107.91,130.91,189.15,99.73
58,144,-84.22,-66.66,-77.68,-68.38,101.24,135.1,185.62,104.33
58,145,-80.64,-74.92,-73.59,-66.34,100.03,142.1,186.97,105.51
58,146,-79.41,-67.85,-85.77,-67.26,104.99,137.58,-1.0,108.26
58,147,-80.38,-76.3,-80.23,-62.87,98.47,142.6,187.63,97.84
58,148,-78.5,-65.75,-76.82,-58.51,97.2,131.67,185.09,94.07
58,149,-82.87,-72.94,-81.52,-71.3,100.92,137.88,188.42,113.51
58,150,-80.39,-74.18,-80.71,-65.94,99.54,138.11,193.89,104.76
58,151,-88.96,-66.09,-78.26,-69.72,-1.0,129.68,192.88,102.38
58,152,-79.67,-70.79,-81.41,-69.84,104.1,134.2,199.45,107.46
58,153,-80.63,-76.25,-77.32,-59.87,107.23,147.16,191.21,96.92
58,154,-85.87,-71.03,-80.32,-65.74,-1.0,133.28,186.26,99.11
58,155,-77.37,-70.34,-78.22,-64.22,97.25,140.03,185.29,99.46
58,156,-80.53,-77.53,-82.18,-65.38,100.21,146.08,185.56,101.01
58,157,-82.2,-69.98,-79.85,-66.06,101.75,131.9,196.11,105.74
58,158,-79.33,-78.91,-79.88,-58.25,98.04,144.8,181.82,97.92
58,159,-85.83,-66.87,-82.23,-63.28,-1.0,135.99,189.24,101.72
58,160,-82.44,-71.44,-79.07,-67.98,99.25,135.15,180.4,102.38
58,161,-87.73,-75.93,-83.95,-69.01,-1.0,137.72,198.47,109.02
58,162,-79.96,-71.02,-79.91,-69.43,106.95,128.68,182.62,111.37
58,163,-76.67,-72.12,-79.28,-63.55,97.65,140.51,181.66,99.54
58,164,-78.58,-69.31,-76.53,-63.72,103.73,126.88,185.17,103.87
58,165,-79.19,-74.41,-83.02,-64.4,103.79,141.7,188.66,100.34
58,166,-84.81,-70.6,-79.12,-63.67,106.9,138.4,188.0,98.44
58,167,-88.38,-75.08,-69.8,-58.63,-1.0,143.59,166.62,100.31
58,168,-81.13,-72.93,-78.53,-62.91,101.3,142.84,187.95,103.89
58,169,-82.81,-83.84,-75.55,-53.95,105.0,143.41,181.18,94.77
58,170,-80.74,-75.09,-79.66,-63.43,99.07,133.37,186.77,104.44
58,171,-85.74,-74.71,-84.37,-67.8,-1.0,134.78,201.79,106.87
58,172,-76.93,-70.15,-81.08,-62.49,98.2,138.84,200.02,100.45
58,173,-80.96,-64.79,-81.82,-65.26,103.34,121.64,190.6,105.99
58,174,-85.15,-73.24,-84.35,-67.29,-1.0,133.26,197.49,109.5
58,175,-75.76,-70.35,-83.3,-65.05,99.74,135.38,195.61,100.1
58,176,-79.37,-70.51,-79.21,-60.89,98.92,134.85,184.76,97.33
58,177,-77.93,-72.27,-81.39,-67.79,96.95,130.35,184.11,108.61
58,178,-85.51,-76.2,-79.77,-67.09,-1.0,145.96,187.79,101.6
58,179,-86.24,-72.17,-77.97,-64.15,-1.0,132.55,179.64,97.33
58,180,-84.51,-65.6,-75.42,-62.02,109.1,129.99,176.4,103.21
58,181,-82.81,-74.74,-82.32,-68.9,103.66,141.92,200.2,103.03
58,182,-80.03,-74.22,-81.1,-65.89,104.7,134.41,186.25,104.26
58,183,-81.84,-75.63,-82.01,-65.5,100.19,143.53,193.59,101.1
58,184,-74.27,-76.1,-83.4,-62.55,95.46,143.96,199.57,101.41
58,185,-81.16,-80.42,-84.05,-63.12,99.59,152.3,202.66,104.9
58,186,-84.53,-69.68,-77.8,-65.14,104.13,129.99,189.34,105.25
58,187,-80.92,-77.34,-88.77,-59.82,105.35,149.79,-1.0,94.98
58,188,-80.7,-67.34,-80.83,-64.3,103.2,137.16,195.61,100.92
58,189,-80.0,-79.71,-81.96,-76.78,106.38,142.95,189.84,114.32
58,190,-82.55,-72.33,-75.09,-59.4,103.68,137.42,174.71,101.45
58,191,-77.27,-70.53,-85.33,-60.68,101.07,139.78,-1.0,99.63
58,192,-75.38,-68.21,-83.96,-67.76,100.29,137.27,196.0,102.73
58,193,-80.45,-66.09,-85.66,-68.72,98.07,123.47,-1.0,108.72
58,194,-74.73,-73.11,-80.87,-63.67,99.11,144.13,189.4,96.79
58,195,-79.81,-73.73,-81.83,-67.21,106.86,132.85,184.04,104.18
58,196,-84.99,-76.28,-82.98,-64.64,107.13,148.49,187.8,101.34
58,197,-84.55,-76.84,-78.21,-61.81,106.65,145.35,183.52,102.38
58,198,-77.83,-64.62,-82.35,-67.68,102.58,133.28,192.33,103.79
58,199,-81.87,-74.52,-80.72,-66.18,105.31,137.54,183.87,106.96
58,200,-85.28,-75.84,-75.29,-64.88,-1.0,145.41,182.32,98.27
59,1,-78.46,-64.39,-79.59,-60.11,100.62,128.24,184.88,101.32
59,2,-72.74,-71.98,-79.68,-57.51,95.59,132.28,190.91,96.24
59,3,-81.34,-70.46,-78.04,-51.85,100.7,135.19,181.59,86.58
59,4,-81.04,-70.05,-83.95,-64.73,101.91,139.62,204.3,98.4
59,5,-87.09,-70.03,-79.0,-51.3,-1.0,139.54,180.72,92.8
59,6,-80.59,-75.19,-80.33,-59.83,103.28,137.3,197.48,100.34
59,7,-81.39,-64.65,-86.52,-61.13,101.43,129.25,-1.0,95.76
59,8,-85.21,-73.17,-76.02,-61.86,-1.0,140.16,175.87,99.82
59,9,-84.53,-69.52,-79.18,-62.36,107.72,130.07,189.9,97.44
59,10,-82.24,-68.9,-81.68,-58.13,106.42,130.24,189.53,91.23
59,11,-91.31,-73.14,-78.77,-55.65,-1.0,142.53,182.41,92.52
59,12,-73.84,-69.31,-76.45,-57.63,94.8,135.42,179.64,95.3
59,13,-80.15,-67.47,-81.04,-60.59,103.16,132.0,192.74,100.54
59,14,-79.42,-67.05,-84.54,-63.24,97.17,127.93,203.16,97.48
59,15,-81.26,-78.89,-82.92,-57.29,101.57,137.84,190.95,97.21
59,16,-81.29,-72.01,-87.76,-64.04,103.8,140.14,-1.0,105.17
59,17,-90.1,-69.45,-79.3,-59.79,-1.0,128.71,185.79,98.88
59,18,-87.34,-77.88,-79.09,-59.53,-1.0,144.42,194.96,93.11
59,19,-80.5,-70.07,-80.55,-60.89,107.04,135.83,183.73,100.1
59,20,-89.26,-76.35,-78.4,-59.12,-1.0,142.99,195.21,96.63
59,21,-82.79,-68.01,-81.73,-61.12,103.01,125.68,201.02,101.45
59,22,-81.59,-61.42,-80.94,-64.34,100.35,118.92,197.98,106.57
59,23,-87.9,-67.68,-88.09,-66.36,-1.0,133.08,-1.0,107.96
59,24,-83.13,-71.11,-83.7,-60.86,103.28,134.69,203.29,99.44
59,25,-84.91,-74.02,-89.71,-53.82,105.4,132.09,-1.0,90.04
59,26,-80.59,-63.99,-83.06,-55.91,98.87,126.03,198.1,93.32
59,27,-86.94,-70.85,-83.6,-57.01,-1.0,130.56,188.78,98.55
59,28,-83.12,-67.92,-82.89,-53.54,108.41,129.42,189.74,92.88
59,29,-85.46,-73.12,-86.17,-55.0,-1.0,134.84,-1.0,88.84
59,30,-82.69,-72.51,-89.3,-55.39,104.63,141.76,-1.0,95.72
59,31,-84.68,-78.25,-80.13,-63.77,101.02,140.05,184.78,105.03
59,32,-82.05,-67.3,-82.05,-64.9,98.77,130.44,192.0,97.88
59,33,-77.29,-71.35,-76.15,-63.1,102.67,128.85,192.32,105.21
59,34,-83.22,-76.49,-76.41,-55.55,107.87,146.14,175.41,92.97
59,35,-85.24,-68.0,-79.2,-58.2,-1.0,131.18,181.05,98.58
59,36,-82.45,-71.06,-83.99,-58.61,104.3,132.52,198.08,99.84
59,37,-86.34,-74.49,-87.83,-53.79,-1.0,139.86,-1.0,90.88
59,38,-77.76,-66.04,-81.2,-58.96,100.58,127.6,190.59,97.5
59,39,-82.7,-75.95,-80.57,-66.83,108.9,147.39,191.08,109.01
59,40,-85.26,-75.08,-80.24,-52.87,-1.0,139.7,191.45,86.86
59,41,-88.27,-68.81,-81.72,-62.15,-1.0,131.63,195.03,100.7
59,42,-87.7,-70.57,-80.08,-57.67,-1.0,130.15,198.22,97.77
59,43,-88.71,-69.74,-88.33,-57.16,-1.0,132.65,-1.0,94.18
59,44,-83.45,-70.31,-82.24,-58.86,101.19,136.07,188.07,97.46
59,45,-78.97,-77.64,-86.8,-57.34,100.94,149.04,-1.0,93.22
59,46,-81.82,-65.31,-80.0,-57.82,108.36,123.29,196.0,96.06
59,47,-80.8,-69.31,-78.9,-65.85,105.9,129.6,193.94,100.34
59,48,-80.14,-68.02,-84.9,-57.61,106.27,138.02,188.59,94.33
59,49,-87.18,-69.92,-75.36,-58.57,-1.0,136.29,186.52,98.81
59,50,-83.31,-70.99,-83.49,-62.39,108.36,139.69,204.12,100.25
59,51,-85.63,-70.44,-76.03,-60.47,-1.0,128.83,188.09,100.93
59,52,-82.85,-69.82,-81.53,-62.45,100.95,131.67,196.27,104.29
59,53,-83.26,-70.04,-85.48,-61.79,101.08,129.06,-1.0,97.07
59,54,-91.39,-76.21,-78.07,-56.5,-1.0,146.93,189.59,96.06
59,55,-87.18,-74.76,-87.44,-57.46,-1.0,145.98,-1.0,97.42
59,56,-81.04,-72.93,-83.58,-54.21,99.39,136.06,186.89,94.97
59,57,-77.84,-77.77,-85.95,-63.04,101.55,146.82,-1.0,99.7
59,58,-83.56,-66.38,-78.48,-57.66,108.55,128.8,195.93,100.09
59,59,-85.65,-75.84,-86.97,-65.55,-1.0,138.64,-1.0,102.14
59,60,-82.24,-73.2,-79.61,-58.69,104.97,137.27,198.2,100.09
59,61,-76.51,-69.0,-79.36,-60.58,95.16,127.55,184.99,95.99
59,62,-73.36,-72.13,-83.99,-52.19,93.05,136.79,199.76,88.43
59,63,-83.22,-66.41,-81.91,-59.79,109.26,134.84,184.62,96.73
59,64,-76.56,-74.06,-90.42,-56.93,94.92,136.96,-1.0,90.69
59,65,-87.06,-70.56,-80.66,-61.55,-1.0,132.59,191.32,102.51
59,66,-88.47,-73.19,-78.89,-51.62,-1.0,141.7,180.51,91.48
59,67,-79.65,-67.95,-90.16,-59.41,105.86,131.48,-1.0,96.34
59,68,-77.22,-72.48,-81.47,-62.48,103.88,143.24,186.83,100.69
59,69,-84.65,-74.64,-83.6,-57.42,110.89,134.32,202.5,92.67
59,70,-85.19,-67.98,-82.14,-61.83,-1.0,127.91,201.43,98.28
59,71,-85.43,-71.85,-76.17,-60.89,-1.0,138.92,190.15,94.3
59,72,-80.82,-67.99,-78.59,-58.58,104.38,126.18,195.16,97.11
59,73,-84.48,-68.39,-77.79,-61.48,108.9,132.98,194.41,99.78
59,74,-84.02,-74.02,-86.5,-64.0,104.71,136.07,-1.0,99.54
59,75,-73.46,-70.12,-84.59,-60.63,94.95,132.87,205.75,98.97
59,76,-80.04,-70.07,-81.69,-68.34,100.24,127.69,191.99,110.85
59,77,-78.58,-73.38,-82.98,-56.47,102.18,141.01,184.95,90.91
59,78,-78.92,-75.39,-87.84,-55.22,101.01,146.25,-1.0,92.95
59,79,-78.63,-74.71,-82.62,-56.22,104.23,138.39,185.15,98.57
59,80,-73.58,-73.89,-77.57,-62.04,94.8,136.11,188.33,94.68
59,81,-84.35,-68.51,-83.18,-65.4,105.49,128.95,189.74,104.3
59,82,-82.51,-71.34,-74.07,-62.59,101.87,140.17,188.41,96.45
59,83,-82.59,-66.48,-82.83,-56.88,109.3,124.72,199.3,92.34
59,84,-80.74,-69.56,-74.42,-60.6,104.21,127.81,184.23,94.59
59,85,-83.03,-70.5,-86.23,-58.83,109.13,140.46,-1.0,98.75
59,86,-81.84,-73.33,-81.92,-58.93,103.69,137.79,189.39,99.59
59,87,-89.46,-75.57,-83.12,-57.31,-1.0,134.19,189.02,96.52
59,88,-83.78,-77.13,-86.16,-62.12,102.23,138.0,-1.0,97.4
59,89,-76.67,-72.6,-74.1,-63.88,95.02,140.78,185.72,103.13
59,90,-84.03,-75.6,-81.12,-60.24,107.67,141.0,189.46,102.67
59,91,-80.17,-74.36,-86.91,-66.88,99.08,132.71,-1.0,100.44
59,92,-77.05,-69.0,-75.2,-66.02,96.7,137.43,186.58,101.02
59,93,-85.73,-68.39,-83.0,-63.0,-1.0,132.6,186.82,95.58
59,94,-79.07,-70.05,-93.77,-57.22,105.0,135.19,-1.0,90.8
59,95,-85.19,-72.19,-86.59,-60.69,-1.0,135.19,-1.0,95.56
59,96,-86.03,-67.24,-84.87,-63.05,-1.0,127.82,188.11,98.55
59,97,-77.56,-72.72,-83.18,-63.03,102.02,143.23,193.45,97.56
59,98,-84.07,-74.13,-83.22,-63.86,101.91,132.25,194.06,104.25
59,99,-79.45,-75.13,-78.81,-59.8,99.55,136.81,195.05,99.33
59,100,-84.76,-62.56,-85.74,-61.29,100.92,125.62,-1.0,97.33
59,101,-85.57,-72.94,-82.67,-56.92,-1.0,137.41,186.2,95.69
59,102,-78.97,-71.5,-80.04,-66.86,100.24,131.95,190.76,104.32
59,103,-84.43,-72.42,-82.63,-60.74,102.35,141.95,192.44,94.44
59,104,-87.62,-74.35,-79.74,-64.3,-1.0,145.02,194.58,100.55
59,105,-83.98,-67.42,-83.96,-54.83,104.08,133.8,192.87,92.4
59,106,-77.23,-72.06,-81.91,-56.84,98.81,135.34,198.0,95.87
59,107,-83.29,-71.89,-79.72,-58.44,108.5,131.81,193.43,93.14
59,108,-83.3,-67.08,-82.26,-59.72,108.89,132.82,197.81,100.48
59,109,-79.91,-78.56,-82.46,-58.44,98.61,148.49,197.77,93.1
59,110,-81.9,-70.21,-76.7,-61.99,99.74,134.77,187.06,104.39
59,111,-81.02,-71.68,-81.98,-54.58,103.88,141.26,195.9,88.5
59,112,-84.97,-68.5,-82.49,-55.28,107.28,133.02,186.22,94.17
59,113,-89.81,-69.12,-80.32,-59.61,-1.0,135.22,190.94,99.63
59,114,-81.79,-75.96,-84.29,-56.54,108.46,146.76,195.15,98.81
59,115,-76.07,-72.73,-80.18,-59.91,94.78,142.97,192.67,94.11
59,116,-85.29,-74.51,-77.23,-59.35,-1.0,145.51,193.74,99.79
59,117,-82.24,-71.23,-81.74,-55.68,107.34,136.48,190.73,96.51
59,118,-81.44,-74.82,-79.79,-53.82,99.09,140.87,195.58,91.07
59,119,-81.49,-72.48,-75.9,-62.86,106.23,133.09,178.99,96.0
59,120,-82.66,-68.7,-85.7,-60.4,99.45,138.13,-1.0,97.65
59,121,-85.94,-71.39,-75.54,-60.14,-1.0,140.61,178.51,95.69
59,122,-92.8,-69.5,-87.62,-62.49,-1.0,129.95,-1.0,103.51
59,123,-85.59,-74.6,-78.7,-56.8,-1.0,135.54,182.43,96.42
59,124,-86.58,-68.55,-86.7,-61.43,-1.0,128.08,-1.0,94.97
59,125,-77.25,-73.13,-76.92,-57.15,95.5,131.68,178.04,95.34
59,126,-88.85,-70.89,-80.25,-65.62,-1.0,138.43,189.1,104.43
59,127,-80.25,-65.44,-79.46,-60.73,103.01,128.11,194.96,98.01
59,128,-75.55,-70.48,-78.62,-62.41,94.91,135.03,179.52,104.82
59,129,-84.85,-64.65,-81.04,-67.64,107.91,132.78,197.77,109.71
59,130,-82.44,-75.52,-76.73,-61.41,107.83,140.05,178.23,95.59
59,131,-88.61,-68.89,-85.46,-66.92,-1.0,133.0,-1.0,105.65
59,132,-74.78,-71.04,-74.64,-62.29,97.18,140.02,187.82,98.34
59,133,-82.0,-65.97,-76.84,-62.51,103.78,124.36,187.36,104.02
59,134,-81.78,-65.55,-77.31,-59.62,107.21,126.81,193.18,96.93
59,135,-86.76,-66.12,-82.52,-53.56,-1.0,132.13,199.12,88.87
59,136,-84.95,-65.74,-82.14,-61.89,101.88,134.85,202.56,98.84
59,137,-81.64,-67.46,-86.33,-54.71,104.26,135.17,-1.0,88.23
59,138,-83.53,-78.19,-79.08,-59.6,109.92,145.46,187.59,95.52
59,139,-82.68,-69.67,-80.67,-66.37,99.58,136.16,183.27,102.57
59,140,-87.12,-74.03,-80.27,-57.15,-1.0,141.23,188.19,94.8
59,141,-87.67,-73.32,-78.34,-53.93,-1.0,141.91,188.82,91.33
59,142,-88.54,-68.28,-85.95,-59.69,-1.0,136.52,-1.0,101.06
59,143,-88.43,-76.79,-83.78,-59.77,-1.0,139.91,201.9,97.23
59,144,-80.75,-70.62,-82.76,-50.6,100.63,131.75,191.42,92.82
59,145,-83.72,-72.31,-83.63,-60.48,101.5,131.01,204.17,102.4
59,146,-94.09,-75.89,-75.03,-63.42,-1.0,136.18,173.89,98.37
59,147,-77.26,-72.39,-82.72,-56.86,101.11,132.43,195.58,91.7
59,148,-86.53,-73.41,-78.46,-55.85,-1.0,132.1,196.69,95.43
59,149,-81.54,-71.42,-80.69,-53.55,103.04,137.35,199.34,90.14
59,150,-86.87,-63.31,-79.59,-56.79,-1.0,120.12,190.71,94.22
59,151,-84.18,-77.08,-87.05,-59.04,103.56,147.68,-1.0,96.59
59,152,-79.98,-70.47,-82.3,-53.05,98.37,135.9,193.59,91.77
59,153,-76.84,-77.09,-83.22,-54.12,95.78,136.95,194.03,93.63
59,154,-81.65,-69.22,-83.88,-60.27,105.19,133.58,190.36,100.22
59,155,-79.06,-67.31,-74.16,-56.17,101.62,134.62,186.36,89.26
59,156,-90.3,-81.87,-86.16,-61.54,-1.0,154.5,-1.0,98.14
59,157,-87.71,-74.96,-82.89,-60.1,-1.0,144.16,202.05,97.38
59,158,-86.18,-72.63,-83.58,-64.53,-1.0,133.76,197.87,105.71
59,159,-86.8,-72.03,-76.25,-55.77,-1.0,142.35,182.22,89.43
59,160,-88.17,-75.58,-85.27,-58.64,-1.0,139.24,-1.0,93.22
59,161,-84.49,-67.54,-77.94,-54.34,109.95,133.74,186.3,96.48
59,162,-74.87,-71.24,-84.43,-62.31,94.47,138.21,193.47,102.83
59,163,-80.18,-70.36,-80.01,-55.58,105.94,140.15,184.34,95.02
59,164,-87.22,-68.03,-87.94,-58.14,-1.0,131.56,-1.0,95.22
59,165,-81.78,-71.94,-79.35,-62.75,105.93,138.85,184.33,100.05
59,166,-73.33,-75.93,-78.92,-56.69,99.19,141.38,180.14,91.18
59,167,-79.76,-69.64,-83.48,-54.1,98.45,133.29,198.2,95.35
59,168,-79.37,-75.09,-79.98,-59.43,105.39,145.68,188.66,93.86
59,169,-85.94,-69.56,-84.01,-56.31,-1.0,139.17,192.4,91.84
59,170,-80.31,-67.34,-74.25,-54.97,103.02,137.23,183.44,92.42
59,171,-82.91,-69.83,-84.99,-61.89,107.02,129.46,192.39,102.63
59,172,-80.37,-72.6,-80.85,-55.45,99.12,135.86,200.59,96.49
59,173,-87.58,-69.87,-79.87,-56.74,-1.0,138.54,193.04,91.08
59,174,-80.68,-65.12,-82.03,-63.43,99.56,125.08,191.05,99.35
59,175,-76.6,-75.16,-81.84,-59.17,101.59,134.94,188.46,100.68
59,176,-86.65,-72.17,-80.2,-57.07,-1.0,140.76,183.71,99.29
59,177,-87.15,-71.19,-77.11,-60.86,-1.0,134.03,178.05,95.66
59,178,-81.15,-67.52,-77.09,-61.03,104.62,130.71,188.5,99.58
59,179,-82.91,-66.94,-79.88,-55.07,104.24,127.28,192.23,95.08
59,180,-83.93,-67.72,-85.64,-55.06,102.95,132.21,-1.0,88.93
59,181,-79.83,-63.37,-84.45,-59.7,103.43,126.93,201.5,97.33
59,182,-81.09,-69.27,-75.21,-58.5,106.91,131.9,190.91,95.65
59,183,-83.54,-67.84,-83.45,-57.96,108.79,135.73,192.88,100.07
59,184,-81.05,-63.36,-78.43,-55.82,108.09,131.8,183.77,94.2
59,185,-76.62,-66.69,-84.61,-63.1,96.26,124.37,200.26,100.32
59,186,-81.06,-67.97,-84.55,-63.82,105.85,127.76,187.36,97.76
59,187,-80.24,-68.76,-86.08,-57.05,102.3,131.41,-1.0,93.11
59,188,-87.37,-71.45,-83.73,-58.07,-1.0,135.71,198.14,96.82
59,189,-81.25,-67.99,-82.74,-61.45,107.97,138.06,200.89,95.23
59,190,-83.58,-64.71,-80.66,-60.38,110.34,128.12,195.29,100.37
59,191,-84.4,-64.73,-79.39,-63.54,106.96,124.94,187.25,96.98
59,192,-84.91,-69.01,-79.9,-59.4,108.1,134.15,198.06,96.29
59,193,-89.65,-78.19,-77.76,-61.21,-1.0,137.29,177.91,98.24
59,194,-77.86,-69.02,-85.54,-61.56,96.43,131.6,-1.0,102.31
59,195,-83.73,-83.16,-83.26,-58.8,101.48,154.98,191.95,96.7
59,196,-92.46,-79.95,-75.17,-55.72,-1.0,143.54,179.2,93.55
59,197,-79.0,-63.74,-80.43,-59.85,103.17,132.65,185.36,102.27
59,198,-83.03,-69.37,-79.61,-61.53,108.69,133.75,183.53,102.35
59,199,-78.22,-74.82,-76.62,-61.75,96.89,138.69,190.73,103.83
59,200,-83.67,-74.26,-80.94,-50.47,109.47,141.04,190.72,86.69
60,1,-82.04,-67.62,-75.81,-55.03,106.14,131.59,177.81,93.38
60,2,-86.69,-67.89,-81.88,-53.23,-1.0,134.47,195.79,89.79
60,3,-88.21,-62.22,-78.78,-52.51,-1.0,130.65,179.59,94.65
60,4,-80.84,-69.9,-81.72,-52.66,98.44,136.29,197.05,94.05
60,5,-88.68,-70.06,-85.78,-57.63,-1.0,130.38,-1.0,94.51
60,6,-80.74,-68.61,-84.03,-54.22,105.36,130.76,187.57,90.7
60,7,-84.17,-69.0,-79.86,-49.46,102.43,130.92,183.74,85.15
60,8,-93.11,-71.71,-78.91,-57.54,-1.0,141.49,194.95,98.35
60,9,-87.41,-66.34,-84.81,-60.42,-1.0,125.55,193.68,95.16
60,10,-86.49,-70.41,-82.18,-52.85,-1.0,133.4,188.06,92.51
60,11,-78.65,-71.21,-82.56,-57.82,102.82,131.99,202.69,93.07
60,12,-81.84,-66.5,-81.46,-46.94,99.28,130.58,199.39,81.08
60,13,-80.98,-71.27,-76.87,-55.26,108.02,132.54,179.04,93.12
60,14,-84.98,-71.96,-86.55,-50.85,101.38,135.65,-1.0,91.73
60,15,-84.72,-65.22,-84.66,-50.97,101.64,129.69,187.61,85.32
60,16,-79.05,-64.02,-80.85,-57.95,103.23,126.59,188.15,99.59
60,17,-84.47,-71.96,-85.15,-58.09,110.69,139.09,-1.0,97.78
60,18,-85.21,-71.1,-88.25,-54.84,-1.0,138.77,-1.0,95.13
60,19,-84.16,-63.99,-76.08,-56.84,102.78,132.83,187.1,91.49
60,20,-86.61,-70.96,-89.22,-52.34,-1.0,136.98,-1.0,94.44
60,21,-90.21,-68.97,-81.0,-54.27,-1.0,129.83,189.07,93.86
60,22,-81.18,-66.58,-83.77,-54.89,107.1,128.78,188.3,94.91
60,23,-86.35,-73.76,-73.13,-50.68,-1.0,133.81,177.48,87.38
60,24,-82.35,-71.27,-90.37,-52.54,100.74,130.23,-1.0,91.78
60,25,-85.88,-67.67,-85.92,-55.41,-1.0,128.65,-1.0,97.67
60,26,-86.08,-70.18,-87.42,-49.56,-1.0,131.38,-1.0,85.02
60,27,-87.46,-76.08,-85.52,-60.78,-1.0,147.17,-1.0,101.07
60,28,-85.42,-67.44,-86.17,-48.99,-1.0,133.98,-1.0,88.76
60,29,-79.37,-79.25,-84.21,-58.36,104.64,141.74,196.21,97.37
60,30,-80.81,-68.74,-84.69,-57.24,102.68,137.31,198.2,98.46
60,31,-82.3,-64.28,-86.5,-52.48,101.94,130.02,-1.0,87.51
60,32,-72.19,-72.86,-83.8,-51.5,98.04,141.51,198.97,87.91
60,33,-80.52,-65.32,-85.88,-48.86,105.9,127.08,-1.0,87.8
60,34,-88.66,-66.9,-83.48,-55.76,-1.0,124.66,190.49,92.79
60,35,-88.33,-68.83,-79.26,-54.51,-1.0,129.01,194.0,89.88
60,36,-86.27,-69.09,-83.41,-54.7,-1.0,138.42,201.52,89.79
60,37,-88.19,-64.5,-83.66,-57.15,-1.0,129.65,189.54,93.6
60,38,-79.83,-73.77,-80.21,-57.65,102.06,132.12,196.14,91.8
60,39,-84.88,-73.72,-80.98,-53.42,101.72,133.93,189.99,91.19
60,40,-88.14,-68.33,-83.29,-50.63,-1.0,125.93,192.8,90.46
60,41,-81.33,-71.99,-83.38,-57.03,104.86,139.44,196.65,96.71
60,42,-83.6,-71.59,-81.43,-47.56,104.09,141.09,184.57,84.99
60,43,-81.19,-63.84,-72.25,-53.68,100.8,132.65,181.48,93.7
60,44,-88.92,-70.65,-91.9,-53.45,-1.0,132.75,-1.0,89.75
60,45,-83.49,-63.0,-82.71,-49.16,110.14,128.62,198.62,89.47
